CHANNEL,DATE TIME,HOUR,EVENT
Rai Yoyo,09-06-2023,08:05,Masha e Orso EP.6
Rai Yoyo,09-06-2023,08:10,Bluey EP. 32
Rai Yoyo,09-06-2023,08:15,Bluey EP. 33
Rai Yoyo,09-06-2023,08:25,Bluey EP. 34
Rai Yoyo,09-06-2023,08:30,L'Albero Azzurro EP.20
Rai Yoyo,09-06-2023,08:45,Ape Maia 3D EP. 5
Rai Yoyo,09-06-2023,09:00,Topo Tip EP.5
Rai Yoyo,09-06-2023,09:05,Topo Tip EP.6
Rai Yoyo,09-06-2023,09:15,Topo Tip EP.7
Rai Yoyo,09-06-2023,09:20,Topo Tip EP.8
Rai Yoyo,09-06-2023,09:30,Edmondo e Lucy EP.32 Prima Visione RAI
Rai Yoyo,09-06-2023,09:40,Super Spikeball EP. 6
Rai Yoyo,09-06-2023,09:55,Cuccioli V EP.6
Rai Yoyo,09-06-2023,10:10,Pirata e Capitano II EP.5
Rai Yoyo,09-06-2023,10:20,Pirata e Capitano II EP.6
Rai Yoyo,09-06-2023,10:30,Topo Gigio EP.11
Rai Yoyo,09-06-2023,10:40,Topo Gigio EP.12
Rai Yoyo,09-06-2023,10:55,Bing 1 - 26 ep. EP.16
Rai Yoyo,09-06-2023,11:00,Bing 1 - 26 ep. EP.17
Rai Yoyo,09-06-2023,11:10,Bing 1 - 26 ep. EP.18
Rai Yoyo,09-06-2023,11:15,Superpapà EP. 11
Rai Yoyo,09-06-2023,11:20,Superpapà EP. 12
Rai Yoyo,09-06-2023,11:25,Barbapapà In famiglia! EP. 11
Rai Yoyo,09-06-2023,11:35,Barbapapà In famiglia! EP. 12
Rai Yoyo,09-06-2023,11:45,Food wizards EP.6
Rai Yoyo,09-06-2023,11:55,Leo e Tig 2 EP. 11
Rai Yoyo,09-06-2023,12:05,Leo e Tig 2 EP. 12
Rai Yoyo,09-06-2023,12:20,Pikwik Pack EP. 6
Rai Yoyo,09-06-2023,12:35,Mumfie EP. 61
Rai Yoyo,09-06-2023,12:40,Mumfie EP. 62
Rai Yoyo,09-06-2023,12:50,Mumfie EP. 63
Rai Yoyo,09-06-2023,12:55,Bluey II EP.16
Rai Yoyo,09-06-2023,13:00,Bluey II EP.17
Rai Yoyo,09-06-2023,13:10,Bluey II EP.18
Rai Yoyo,09-06-2023,13:15,44 Gatti EP.6
Rai Yoyo,09-06-2023,13:30,Pip e Posy EP. 23
Rai Yoyo,09-06-2023,13:35,Pip e Posy EP. 24
Rai Yoyo,09-06-2023,13:45,Trullalleri II EP.15
Rai Yoyo,09-06-2023,13:55,Trullalleri II EP.16
Rai Yoyo,09-06-2023,14:05,Ape Maia 3D EP. 6
Rai Yoyo,09-06-2023,14:20,Momonsters EP.11
Rai Yoyo,09-06-2023,14:25,Momonsters EP.12
Rai Yoyo,09-06-2023,14:35,Masha e Orso III EP.25
Rai Yoyo,09-06-2023,14:40,Masha e Orso III EP.26
Rai Yoyo,09-06-2023,14:45,Masha e orso (V) ep.1 Un profumino appet
Rai Yoyo,09-06-2023,14:55,Masha e orso (V) ep.2 La grande escursio
Rai Yoyo,09-06-2023,15:00,L'Albero Azzurro EP.20
Rai Yoyo,09-06-2023,15:15,Molang 6 EP.41
Rai Yoyo,09-06-2023,15:20,Molang 6 EP.42
Rai Yoyo,09-06-2023,15:25,Pirata e Capitano II EP.5
Rai Yoyo,09-06-2023,15:35,Pirata e Capitano II EP.6
Rai Yoyo,09-06-2023,15:50,I mini cuccioli EP.22
Rai Yoyo,09-06-2023,15:55,I mini cuccioli EP.23
Rai Yoyo,09-06-2023,16:00,I mini cuccioli EP.24
Rai Yoyo,09-06-2023,16:10,I mini cuccioli EP.25
Rai Yoyo,09-06-2023,16:15,Calzino EP.10
Rai Yoyo,09-06-2023,16:30,FumbleSOStemibili EP.6
Rai Yoyo,09-06-2023,16:40,Bing (III) 53 - 78 ep EP.60
Rai Yoyo,09-06-2023,16:45,Bing (III) 53 - 78 ep EP.61
Rai Yoyo,09-06-2023,16:50,Bing (III) 53 - 78 ep EP.62
Rai Yoyo,09-06-2023,17:00,La Posta di Yoyo 2023 EP.10
Rai Yoyo,09-06-2023,17:15,Milo EP.11
Rai Yoyo,09-06-2023,17:25,Milo EP.12
Rai Yoyo,09-06-2023,17:35,The Chicken Squad EP.13
Rai Yoyo,09-06-2023,18:00,Hello Yoyo
Rai Yoyo,09-06-2023,18:30,Pinocchio & Friends EP. 4
Rai Yoyo,09-06-2023,18:40,Bluey EP. 16
Rai Yoyo,09-06-2023,18:50,Bluey EP. 17
Rai Yoyo,09-06-2023,18:55,Bluey EP. 18
Rai Yoyo,09-06-2023,19:05,Edmondo e Lucy EP.32
Rai Yoyo,09-06-2023,19:15,Momonsters EP.16
Rai Yoyo,09-06-2023,19:20,Momonsters EP.17
Rai Yoyo,09-06-2023,19:30,Momonsters EP.18
Rai Yoyo,09-06-2023,19:35,Topolino strepitose avventure
Rai Yoyo,09-06-2023,20:00,Disney Minnie's Bow Toons 2 - EPS 11-20
Rai Yoyo,09-06-2023,20:05,Dottoressa Peluche -Ospedale dei giocatt
Rai Yoyo,09-06-2023,20:25,I Puffi EP. 37
Rai Yoyo,09-06-2023,20:35,I Puffi EP. 38
Rai Yoyo,09-06-2023,20:50,Bluey II EP.13
Rai Yoyo,09-06-2023,20:55,Bluey II EP.14
Rai Yoyo,09-06-2023,21:05,Bluey II EP.15
Rai Yoyo,09-06-2023,21:10,Milo EP.9
Rai Yoyo,09-06-2023,21:20,Milo EP.10
Rai Yoyo,09-06-2023,21:30,Shaun vita da pecora III EP.16
Rai Yoyo,09-06-2023,21:40,Shaun vita da pecora III EP.17
Rai Yoyo,09-06-2023,21:45,Shaun vita da pecora III EP.18
Rai Yoyo,09-06-2023,21:55,Barbapapà In famiglia! EP. 29
Rai Yoyo,09-06-2023,22:05,Superpapà EP. 16
Rai Yoyo,09-06-2023,22:10,Superpapà EP. 17
Rai Yoyo,09-06-2023,22:15,Superpapà EP. 18
Rai Yoyo,09-06-2023,22:20,Gli acchiappagiochi EP. 11
Rai Yoyo,09-06-2023,22:25,Gli acchiappagiochi EP. 12
Rai Yoyo,09-06-2023,22:35,Pocoyo 4 EP. 11
Rai Yoyo,09-06-2023,22:40,Pocoyo 4 EP. 12
Rai Yoyo,09-06-2023,22:50,TUTTI A NANNA CON YOYO
Rai Yoyo,09-06-2023,23:00,TUTTI A NANNA CON YOYO
Rai Yoyo,09-06-2023,23:15,Brave Bunnies EP. 37
Rai Yoyo,09-06-2023,23:20,Brave Bunnies EP. 38
Rai Yoyo,09-06-2023,23:30,Brave Bunnies EP. 39
Rai Yoyo,09-06-2023,23:35,Brave Bunnies EP. 40
Rai Yoyo,09-06-2023,23:45,Lupo 2 EP. 55
Rai Yoyo,09-06-2023,23:50,Lupo 2 EP. 56
