CHANNEL,DATE TIME,HOUR,EVENT
Rai Yoyo,08-06-2023,04:15,Pip and Posy - S1E31 - Le stelle cadenti
Rai Yoyo,08-06-2023,04:20,Pip and Posy - S1E32 - Benvenuti nel club!
Rai Yoyo,08-06-2023,04:30,Moominvalley - S3E8 - Le Montagne Solitarie
Rai Yoyo,08-06-2023,04:55,Shaun vita da pecora - S5E10 - Per amor di pace!
Rai Yoyo,08-06-2023,05:05,Shaun vita da pecora - S5E11 - La festa del contadino
Rai Yoyo,08-06-2023,05:10,Shaun vita da pecora - S5E12 - Lista di controllo 
Rai Yoyo,08-06-2023,05:20,Molang - S5E41 - Il giavellotto
Rai Yoyo,08-06-2023,05:25,Molang - S5E42 - In sala d'attesa
Rai Yoyo,08-06-2023,05:30,Winx Club - S4E21 - La caverna di Sibylla
Rai Yoyo,08-06-2023,06:00,La Pimpa EP. 17
Rai Yoyo,08-06-2023,06:05,La Pimpa EP. 18
Rai Yoyo,08-06-2023,06:10,La Pimpa EP. 19
Rai Yoyo,08-06-2023,06:15,La Pimpa EP. 20
Rai Yoyo,08-06-2023,06:20,Il giorno in cui Henry incontrò EP.3
Rai Yoyo,08-06-2023,06:25,Il giorno in cui Henry incontrò EP.4
Rai Yoyo,08-06-2023,06:30,Il giorno in cui Henry incontrò EP.5
Rai Yoyo,08-06-2023,06:35,Il giorno in cui Henry incontrò EP.6
Rai Yoyo,08-06-2023,06:40,Minicuccioli a scuola EP. 13
Rai Yoyo,08-06-2023,06:45,Minicuccioli a scuola EP. 14
Rai Yoyo,08-06-2023,06:50,Minicuccioli a scuola EP. 15
Rai Yoyo,08-06-2023,07:00,Shaun vita da pecora (V) EP.20
Rai Yoyo,08-06-2023,07:05,Shaun vita da pecora (V) EP.1
Rai Yoyo,08-06-2023,07:10,Shaun vita da pecora (V) EP.2
Rai Yoyo,08-06-2023,07:20,Calzino EP.9 Prima Visione RAI
Rai Yoyo,08-06-2023,07:35,Peppa Pig 9 EP. 31
Rai Yoyo,08-06-2023,07:40,Peppa Pig 9 EP. 32
Rai Yoyo,08-06-2023,07:45,Peppa Pig 9 EP. 33
Rai Yoyo,08-06-2023,07:50,Masha e Orso EP.1
Rai Yoyo,08-06-2023,07:55,Masha e Orso EP.2
Rai Yoyo,08-06-2023,08:05,Masha e Orso EP.3
Rai Yoyo,08-06-2023,08:10,Bluey EP. 29
Rai Yoyo,08-06-2023,08:15,Bluey EP. 30
Rai Yoyo,08-06-2023,08:25,Bluey EP. 31
Rai Yoyo,08-06-2023,08:30,L'Albero Azzurro EP.19
Rai Yoyo,08-06-2023,08:45,Ape Maia 3D EP. 4
Rai Yoyo,08-06-2023,09:00,Topo Tip EP.1
Rai Yoyo,08-06-2023,09:05,Topo Tip EP.2
Rai Yoyo,08-06-2023,09:15,Topo Tip EP.3
Rai Yoyo,08-06-2023,09:20,Topo Tip EP.4
Rai Yoyo,08-06-2023,09:30,Edmondo e Lucy EP.31 Prima Visione RAI
Rai Yoyo,08-06-2023,09:40,Super Spikeball EP. 5
Rai Yoyo,08-06-2023,09:55,Cuccioli V EP.5
Rai Yoyo,08-06-2023,10:10,Pirata e Capitano II EP.3
Rai Yoyo,08-06-2023,10:20,Pirata e Capitano II EP.4
Rai Yoyo,08-06-2023,10:30,Topo Gigio EP.9
Rai Yoyo,08-06-2023,10:40,Topo Gigio EP.10
Rai Yoyo,08-06-2023,10:55,Bing 1 - 26 ep. EP.13
Rai Yoyo,08-06-2023,11:00,Bing 1 - 26 ep. EP.14
Rai Yoyo,08-06-2023,11:10,Bing 1 - 26 ep. EP.15
Rai Yoyo,08-06-2023,11:15,Superpapà EP. 9
Rai Yoyo,08-06-2023,11:20,Superpapà EP. 10
Rai Yoyo,08-06-2023,11:25,Barbapapà In famiglia! EP. 9
Rai Yoyo,08-06-2023,11:35,Barbapapà In famiglia! EP. 10
Rai Yoyo,08-06-2023,11:45,Food wizards EP.5
Rai Yoyo,08-06-2023,11:55,Leo e Tig 2 EP. 9
Rai Yoyo,08-06-2023,12:05,Leo e Tig 2 EP. 10
Rai Yoyo,08-06-2023,12:20,Pikwik Pack EP. 5
Rai Yoyo,08-06-2023,12:35,Mumfie EP. 58
Rai Yoyo,08-06-2023,12:40,Mumfie EP. 59
Rai Yoyo,08-06-2023,12:50,Mumfie EP. 60
Rai Yoyo,08-06-2023,12:55,Bluey II EP.13
Rai Yoyo,08-06-2023,13:00,Bluey II EP.14
Rai Yoyo,08-06-2023,13:10,Bluey II EP.15
Rai Yoyo,08-06-2023,13:15,44 Gatti EP.5
Rai Yoyo,08-06-2023,13:30,Pip e Posy EP. 21
Rai Yoyo,08-06-2023,13:35,Pip e Posy EP. 22
Rai Yoyo,08-06-2023,13:45,Trullalleri II EP.13
Rai Yoyo,08-06-2023,13:55,Trullalleri II EP.14
Rai Yoyo,08-06-2023,14:05,Ape Maia 3D EP. 5
Rai Yoyo,08-06-2023,14:20,Momonsters EP.9
Rai Yoyo,08-06-2023,14:25,Momonsters EP.10
Rai Yoyo,08-06-2023,14:35,Masha e Orso III EP.21
Rai Yoyo,08-06-2023,14:40,Masha e Orso III EP.22
Rai Yoyo,08-06-2023,14:45,Masha e Orso III EP.23
Rai Yoyo,08-06-2023,14:55,Masha e Orso III EP.24
Rai Yoyo,08-06-2023,15:00,L'Albero Azzurro EP.19
Rai Yoyo,08-06-2023,15:15,Molang 6 EP.39
Rai Yoyo,08-06-2023,15:20,Molang 6 EP.40
Rai Yoyo,08-06-2023,15:25,Pirata e Capitano II EP.3
Rai Yoyo,08-06-2023,15:35,Pirata e Capitano II EP.4
Rai Yoyo,08-06-2023,15:50,I mini cuccioli EP.18
Rai Yoyo,08-06-2023,15:55,I mini cuccioli EP.19
Rai Yoyo,08-06-2023,16:00,I mini cuccioli EP.20
Rai Yoyo,08-06-2023,16:10,I mini cuccioli EP.21
Rai Yoyo,08-06-2023,16:15,Calzino EP.9
Rai Yoyo,08-06-2023,16:30,FumbleSOStemibili EP.5
Rai Yoyo,08-06-2023,16:40,Bing (III) 53 - 78 ep EP.57
Rai Yoyo,08-06-2023,16:45,Bing (III) 53 - 78 ep EP.58
Rai Yoyo,08-06-2023,16:50,Bing (III) 53 - 78 ep EP.59
Rai Yoyo,08-06-2023,17:00,La Posta di Yoyo 2023 EP.14
Rai Yoyo,08-06-2023,17:15,Milo EP.9
Rai Yoyo,08-06-2023,17:25,Milo EP.10
Rai Yoyo,08-06-2023,17:35,The Chicken Squad EP.12
Rai Yoyo,08-06-2023,18:00,Hello Yoyo
Rai Yoyo,08-06-2023,18:30,Pinocchio & Friends EP. 3
Rai Yoyo,08-06-2023,18:40,Bluey EP. 13
Rai Yoyo,08-06-2023,18:50,Bluey EP. 14
Rai Yoyo,08-06-2023,18:55,Bluey EP. 15
Rai Yoyo,08-06-2023,19:05,Edmondo e Lucy EP.31
Rai Yoyo,08-06-2023,19:15,Momonsters EP.13
Rai Yoyo,08-06-2023,19:20,Momonsters EP.14
Rai Yoyo,08-06-2023,19:30,Momonsters EP.15
Rai Yoyo,08-06-2023,19:35,Topolino strepitose avventure
Rai Yoyo,08-06-2023,20:00,Disney Minnie's Bow Toons 2 - EPS 11-20
Rai Yoyo,08-06-2023,20:05,Dottoressa Peluche -Ospedale dei giocatt
Rai Yoyo,08-06-2023,20:25,I Puffi EP. 35
Rai Yoyo,08-06-2023,20:35,I Puffi EP. 36
Rai Yoyo,08-06-2023,20:50,Bluey II EP.10
Rai Yoyo,08-06-2023,20:55,Bluey II EP.11
Rai Yoyo,08-06-2023,21:05,Bluey II EP.12
Rai Yoyo,08-06-2023,21:10,Milo EP.7
Rai Yoyo,08-06-2023,21:20,Milo EP.8
Rai Yoyo,08-06-2023,21:30,Shaun vita da pecora III EP.13
Rai Yoyo,08-06-2023,21:40,Shaun vita da pecora III EP.14
Rai Yoyo,08-06-2023,21:45,Shaun vita da pecora III EP.15
Rai Yoyo,08-06-2023,21:55,Barbapapà In famiglia! EP. 28
Rai Yoyo,08-06-2023,22:05,Superpapà EP. 13
Rai Yoyo,08-06-2023,22:10,Superpapà EP. 14
Rai Yoyo,08-06-2023,22:15,Superpapà EP. 15
Rai Yoyo,08-06-2023,22:20,Gli acchiappagiochi EP. 9
Rai Yoyo,08-06-2023,22:25,Gli acchiappagiochi EP. 10
Rai Yoyo,08-06-2023,22:35,Pocoyo 4 EP. 9
Rai Yoyo,08-06-2023,22:40,Pocoyo 4 EP. 10
Rai Yoyo,08-06-2023,22:50,TUTTI A NANNA CON YOYO
Rai Yoyo,08-06-2023,23:00,TUTTI A NANNA CON YOYO
Rai Yoyo,08-06-2023,23:15,Brave Bunnies EP. 33
Rai Yoyo,08-06-2023,23:20,Brave Bunnies EP. 34
Rai Yoyo,08-06-2023,23:30,Brave Bunnies EP. 35
Rai Yoyo,08-06-2023,23:35,Brave Bunnies EP. 36
Rai Yoyo,08-06-2023,23:45,Lupo 2 EP. 52
Rai Yoyo,08-06-2023,23:50,Lupo 2 EP. 53
