CHANNEL,DATE TIME,HOUR,EVENT
Rai Yoyo,05-06-2023,03:50,Ape Maia 3D - S1E53 - Libellula express
Rai Yoyo,05-06-2023,04:00,"Ape Maia 3D - S1E54 - Agli ordini, Maia!"
Rai Yoyo,05-06-2023,04:10,Pip and Posy - S1E17 - Re Posy
Rai Yoyo,05-06-2023,04:20,Pip and Posy - S1E18 - I pattini a rotelle
Rai Yoyo,05-06-2023,04:25,Pip and Posy - S1E19 - Troppo forte!
Rai Yoyo,05-06-2023,04:35,Pip and Posy - S1E20 - La fiaba del drago
Rai Yoyo,05-06-2023,04:40,Moominvalley - S3E5 - Il dis… colpo!
Rai Yoyo,05-06-2023,05:05,Shaun vita da pecora - S5E1 - Fuori servizio
Rai Yoyo,05-06-2023,05:10,Shaun vita da pecora - S5E2 - Una questione di destino
Rai Yoyo,05-06-2023,05:15,Shaun vita da pecora - S5E3 - Guerre di territorio
Rai Yoyo,05-06-2023,05:25,Molang - S5E35 - Troppa magia
Rai Yoyo,05-06-2023,05:30,Molang - S5E36 - Sua Maestà il ragno
Rai Yoyo,05-06-2023,05:35,Winx Club - S4E18 - La furia della natura
Rai Yoyo,05-06-2023,06:00,Pimpa - S1E5 - Una gita al mare
Rai Yoyo,05-06-2023,06:05,Pimpa - S1E6 -  Una gita al polo
Rai Yoyo,05-06-2023,06:10,Pimpa - S1E7 - Al Luna Park
Rai Yoyo,05-06-2023,06:15,Pimpa - S1E8 - La formica Bibì
Rai Yoyo,05-06-2023,06:20,Il giorno in cui Henry incontrò... - S1E17 - Un'auto!
Rai Yoyo,05-06-2023,06:25,Il giorno in cui Henry incontrò... - S1E18 - Una mucca!
Rai Yoyo,05-06-2023,06:30,Il giorno in cui Henry incontrò... - S1E19 - Un coniglio!
Rai Yoyo,05-06-2023,06:35,Il giorno in cui Henry incontrò... - S1E20 - Un'autopompa!
Rai Yoyo,05-06-2023,06:40,Mini Cuccioli a scuola - E4 - Gocce d'arte
Rai Yoyo,05-06-2023,06:45,Mini Cuccioli a scuola - E5 - La magia del teatro
Rai Yoyo,05-06-2023,06:50,Mini Cuccioli a scuola - E6 - Il mare di carta
Rai Yoyo,05-06-2023,07:00,Shaun vita da pecora - S5E11 - La festa del contadino
Rai Yoyo,05-06-2023,07:05,Shaun vita da pecora - S5E12 - Lista di controllo 
Rai Yoyo,05-06-2023,07:10,Shaun vita da pecora - S5E13 - Restituito al mittente
Rai Yoyo,05-06-2023,07:20,Calzino EP.6 Prima Visione RAI
Rai Yoyo,05-06-2023,07:30,Peppa Pig - S9E22 - Tutti in skateboard
Rai Yoyo,05-06-2023,07:35,Peppa Pig - S9E23 - Scalare le montagne
Rai Yoyo,05-06-2023,07:40,Peppa Pig - S9E24 - La barca della Polizia
Rai Yoyo,05-06-2023,07:50,Masha e Orso - S5E18 - Una meravigliosa fioritura
Rai Yoyo,05-06-2023,07:55,Masha e Orso - S5E19 - Belli addormentati
Rai Yoyo,05-06-2023,08:00,Masha e Orso - S5E20 - Troppo forte
Rai Yoyo,05-06-2023,08:10,Bluey - S1E20 - Mercato
Rai Yoyo,05-06-2023,08:15,Bluey - S1E21 - Le montagne azzurre
Rai Yoyo,05-06-2023,08:25,Bluey - S1E22 - La piscina
Rai Yoyo,05-06-2023,08:30,L'Albero Azzurro 2022-23 - E16 - Avventura nel bosco
Rai Yoyo,05-06-2023,08:50,Ape Maia 3D - S1E1 - Il Giudice Cavillo
Rai Yoyo,05-06-2023,09:00,Topo Tip - S3E15 - Lo faccio dopo
Rai Yoyo,05-06-2023,09:05,Topo Tip - S3E16 - Ascoltare i consigli
Rai Yoyo,05-06-2023,09:15,Topo Tip - S3E17 - Voglio sempre avere ragione
Rai Yoyo,05-06-2023,09:20,Topo Tip - S3E18 - Lo so fare anch'io
Rai Yoyo,05-06-2023,09:30,Edmondo e Lucy - S1E28 - Inverno a sorpresa
Rai Yoyo,05-06-2023,09:45,Super Spike Ball - S1E2 - Istinto animale
Rai Yoyo,05-06-2023,09:55,Cuccioli - S5E2 - Il punto di non ritorno
Rai Yoyo,05-06-2023,10:10,Pirata e capitano - S2E49 - Il corallo di cristallo
Rai Yoyo,05-06-2023,10:20,Pirata e capitano - S2E50 - Un segreto da dimenticare
Rai Yoyo,05-06-2023,10:35,Topo Gigio - S1E3 - Viaggio su Marte
Rai Yoyo,05-06-2023,10:45,Topo Gigio - S1E4 - La lezione di Judo
Rai Yoyo,05-06-2023,10:55,Bing - S1E4 - I cubi
Rai Yoyo,05-06-2023,11:05,Bing  - S1E5 - Anatroccoli
Rai Yoyo,05-06-2023,11:10,Bing - S1E6 - Il frullato
Rai Yoyo,05-06-2023,11:20,Super Papà - S1E3 - Festa di compleanno
Rai Yoyo,05-06-2023,11:25,Super Papà - S1E4 - La busta di plastica
Rai Yoyo,05-06-2023,11:30,Barbapapà – Una grande famiglia felice – S1E3 - Bada-bam!
Rai Yoyo,05-06-2023,11:40,Barbapapà – Una grande famiglia felice – S1E4 - I Barbamarziani
Rai Yoyo,05-06-2023,11:50,Food Wizards - S1E2 - Merenda 1 – Toxins 0
Rai Yoyo,05-06-2023,12:00,Leo e Tig – S2E3 - A caccia di provviste
Rai Yoyo,05-06-2023,12:15,Leo e Tig – S2E4 - Terre divise
Rai Yoyo,05-06-2023,12:25,Pikwik Pack - S1E2 - Stella solitaria
Rai Yoyo,05-06-2023,12:35,Mumfie - S1E49 - Mumfie porta fortuna
Rai Yoyo,05-06-2023,12:45,Mumfie - S1E50 - L'invasione
Rai Yoyo,05-06-2023,12:50,Mumfie - S1E51 - Catturare la Luna
Rai Yoyo,05-06-2023,12:55,Bluey - S2E4 - Squash
Rai Yoyo,05-06-2023,13:05,Bluey - S2E5 - Parrucchiere
Rai Yoyo,05-06-2023,13:10,Bluey - S2E6 - Festa del ceppo
Rai Yoyo,05-06-2023,13:20,44 gatti - S1E2 - Un cucciolo da salvare 
Rai Yoyo,05-06-2023,13:30,Pip and Posy - S1E15 - Il ranocchio smarrito
Rai Yoyo,05-06-2023,13:40,Pip and Posy - S1E16 - Capitan Bob
Rai Yoyo,05-06-2023,13:45,Trulli Tales - Le avventure dei Trullalleri  - S2E7 - Brutti ma buoni
Rai Yoyo,05-06-2023,13:55,Trulli Tales - Le avventure dei Trullalleri  - S2E8 - Il pane senza segreti
Rai Yoyo,05-06-2023,14:10,Ape Maia 3D - S1E2 - Quel mostro di Willy
Rai Yoyo,05-06-2023,14:20,Momonsters - S1E3 - Il puzzle
Rai Yoyo,05-06-2023,14:25,Momonsters - S1E4 - Il tappeto elastico
Rai Yoyo,05-06-2023,14:35,Masha e Orso - S3E9 - Canto di Natale
Rai Yoyo,05-06-2023,14:40,Masha e Orso - S3E10 - Ninna nanna rock
Rai Yoyo,05-06-2023,14:50,Masha e Orso - S3E11 - Sorpresa! Sorpresa!
Rai Yoyo,05-06-2023,14:55,Masha e Orso - S3E12 - I tre moschettieri
Rai Yoyo,05-06-2023,15:05,L'Albero Azzurro 2022-23 - E16 - Avventura nel bosco
Rai Yoyo,05-06-2023,15:25,Molang - S6E33 - La piccola sirenetta
Rai Yoyo,05-06-2023,15:30,Molang - S6E34 - Il super impostore
Rai Yoyo,05-06-2023,15:35,Pirata e capitano - S2E49 - Il corallo di cristallo
Rai Yoyo,05-06-2023,15:45,Pirata e capitano - S2E50 - Un segreto da dimenticare
Rai Yoyo,05-06-2023,15:55,I Mini Cuccioli - S1E6 - La partita
Rai Yoyo,05-06-2023,16:00,I Mini Cuccioli - S1E7 - Lo scherzo
Rai Yoyo,05-06-2023,16:10,I Mini Cuccioli - S1E8 - Il regalo dimenticato
Rai Yoyo,05-06-2023,16:15,I Mini Cuccioli - S1E9 - Il mago del lago
Rai Yoyo,05-06-2023,16:20,Calzino EP.6 Prima Visione RAI
Rai Yoyo,05-06-2023,16:30,Fumbles SOS - E2 - La lampadina da notte  - Night bulb
Rai Yoyo,05-06-2023,16:40,Bing - S1E48 - Il castello di sabbia
Rai Yoyo,05-06-2023,16:45,Bing - S1E49 - Ghiande
Rai Yoyo,05-06-2023,16:55,Bing - S1E50 - Scarpine a sonagli
Rai Yoyo,05-06-2023,17:00,La Posta di Yoyo 2023 - E11 - Facciamo un video
Rai Yoyo,05-06-2023,17:15,Milo - S1E3 - Milo il ballerino
Rai Yoyo,05-06-2023,17:25,Milo - S1E4 - Milo il dottore
Rai Yoyo,05-06-2023,17:35,The Chicken Squad EP.9 Prima Visione RAI
Rai Yoyo,05-06-2023,18:00,Hello Yoyo - S1E7 - Cucina
Rai Yoyo,05-06-2023,18:30,"Pinocchio and friends - S1E26 - Pinocchio, eroe dei mari"
Rai Yoyo,05-06-2023,18:45,Bluey - S1E4 - Papà Robot
Rai Yoyo,05-06-2023,18:50,Bluey - S1E5 - Terra all'ombra
Rai Yoyo,05-06-2023,18:55,Bluey - S1E6 - Il Weekend
Rai Yoyo,05-06-2023,19:05,Edmondo e Lucy - S1E28 - Inverno a sorpresa
Rai Yoyo,05-06-2023,19:15,Momonsters - S1E4 - Il tappeto elastico
Rai Yoyo,05-06-2023,19:20,Momonsters - S1E5 - Il pisolino
Rai Yoyo,05-06-2023,19:30,Momonsters - S1E6 - Il solletico
Rai Yoyo,05-06-2023,19:35,TOPOLINO STREPITOSE AVVENTURE - EP.63
Rai Yoyo,05-06-2023,20:00,Minnie's Bow Toons - S1E10
Rai Yoyo,05-06-2023,20:05,DOTTORESSA PELUCHE YR5 - EP.124
Rai Yoyo,05-06-2023,20:25,I Puffi - La nuova serie - S1E29 - Puffosi segreti parte 1
Rai Yoyo,05-06-2023,20:40,I Puffi - La nuova serie - S1E30 - Puffosi segreti parte 2
Rai Yoyo,05-06-2023,20:50,Bluey - S2E1 - Modalità ballo
Rai Yoyo,05-06-2023,21:00,Bluey - S2E2 - Hammerbarn
Rai Yoyo,05-06-2023,21:05,Bluey - S2E3 - Bacchetta piumata
Rai Yoyo,05-06-2023,21:15,Milo - S1E1 - Milo lo chef
Rai Yoyo,05-06-2023,21:25,Milo - S1E2 - Milo l'esploratore
Rai Yoyo,05-06-2023,21:35,Shaun vita da pecora - S3E4 - Il gregge lavavetri
Rai Yoyo,05-06-2023,21:45,Shaun vita da pecora - S3E5 - Spruzziamo
Rai Yoyo,05-06-2023,21:50,Shaun vita da pecora - S3E6 - Il corvo
Rai Yoyo,05-06-2023,22:00,Barbapapà – Una grande famiglia felice – S1E25 - La bella e le bestie 
Rai Yoyo,05-06-2023,22:10,Super Papà - S1E4 - La busta di plastica
Rai Yoyo,05-06-2023,22:15,Super Papà - S1E5 - L'ombrello
Rai Yoyo,05-06-2023,22:20,Super Papà - S1E6 - Uno scomodo collare
Rai Yoyo,05-06-2023,22:25,Gli Acchiappagiochi - S1E3 - Il pianeta in festa
Rai Yoyo,05-06-2023,22:35,Gli Acchiappagiochi - S1E4 - Palla o pulcino?
Rai Yoyo,05-06-2023,22:40,Pocoyo - S4E3 - La scatola dei dinosauri
Rai Yoyo,05-06-2023,22:50,Pocoyo - S4E4 - Pirati
Rai Yoyo,05-06-2023,23:00,Tutti a Nanna con YoYo
Rai Yoyo,05-06-2023,23:30,Brave Bunnies - S1E21 - Idee di lana
Rai Yoyo,05-06-2023,23:35,Brave Bunnies - S1E22 - Un guscio senza fretta
Rai Yoyo,05-06-2023,23:40,Brave Bunnies - S1E23 - Conigli di mare 
Rai Yoyo,05-06-2023,23:50,Brave Bunnies - S1E24 - Nuove regole!
Rai Yoyo,05-06-2023,23:55,Lupo - S2E43 - Il lupo che voleva prendere il Mostro Mostruoso! - Parte 2: La spedizione spinosa
